交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
61,多头出场,2022-08-17 20:00,平多,41.11,237.642,9999.97536,-240.4,-2.40,1492.14,14.91,-318.69,-3.19,65686.77,656.87
61,多头进场,2022-08-10 20:00,开多,42.08,237.642,9999.97536,-240.4,-2.40,1492.14,14.91,-318.69,-3.19,65686.77,656.87
62,空头出场,2022-08-21 00:00,平空-止盈,34.44,253.036,9999.98272,1276.07,12.75,1293.07,12.92,-22.71,-0.23,66962.83,669.63
62,空头进场,2022-08-19 04:00,开空,39.52,253.036,9999.98272,1276.07,12.75,1293.07,12.92,-22.71,-0.23,66962.83,669.63
63,多头出场,2022-09-14 00:00,平多,34.09,282.645,9999.9801,-374.43,-3.74,1021,10.20,-592.9,-5.93,66588.4,665.88
63,多头进场,2022-09-09 12:00,开多,35.38,282.645,9999.9801,-374.43,-3.74,1021,10.20,-592.9,-5.93,66588.4,665.88
64,空头出场,2022-09-24 04:00,平空-EMA,33.66,309.885,9999.98895,-440.96,-4.41,695.34,6.95,-538,-5.38,66147.45,661.47
64,空头进场,2022-09-16 20:00,开空,32.27,309.885,9999.98895,-440.96,-4.41,695.34,6.95,-538,-5.38,66147.45,661.47
65,多头出场,2022-09-28 00:00,平多,32.61,287.935,9999.98255,-620.12,-6.20,190.8,1.91,-768.03,-7.68,65527.33,655.27
65,多头进场,2022-09-27 08:00,开多,34.73,287.935,9999.98255,-620.12,-6.20,190.8,1.91,-768.03,-7.68,65527.33,655.27
66,空头出场,2022-10-04 12:00,平空-EMA,33.73,311.915,9999.9949,-531.16,-5.31,97.93,0.98,-544.61,-5.44,64996.17,649.96
66,空头进场,2022-10-03 04:00,开空,32.06,311.915,9999.9949,-531.16,-5.31,97.93,0.98,-544.61,-5.44,64996.17,649.96
67,多头出场,2022-10-07 12:00,平多,33.33,291.375,9999.99,-298.32,-2.98,35.79,0.36,-348.82,-3.49,64697.86,646.98
67,多头进场,2022-10-06 08:00,开多,34.32,291.375,9999.99,-298.32,-2.98,35.79,0.36,-348.82,-3.49,64697.86,646.98
68,空头出场,2022-10-13 12:00,平空-止盈,29.72,306.936,9999.97488,868.28,8.68,998.68,9.98,-275.1,-2.75,65566.13,655.66
68,空头进场,2022-10-09 04:00,开空,32.58,306.936,9999.97488,868.28,8.68,998.68,9.98,-275.1,-2.75,65566.13,655.66
69,多头出场,2022-10-28 12:00,平多,30.22,317.46,9999.99,-416.15,-4.16,268.02,2.68,-446.27,-4.46,65149.98,651.50
69,多头进场,2022-10-26 00:00,开多,31.5,317.46,9999.99,-416.15,-4.16,268.02,2.68,-446.27,-4.46,65149.98,651.50
70,多头出场,2022-11-03 00:00,平多,30.91,312.402,9999.98802,-353.47,-3.53,738.52,7.38,-373.63,-3.73,64796.52,647.97
70,多头进场,2022-10-29 00:00,开多,32.01,312.402,9999.98802,-353.47,-3.53,738.52,7.38,-373.63,-3.73,64796.52,647.97
71,多头出场,2022-11-07 12:00,平多,30.78,301.841,9999.99233,-718.97,-7.19,1703.42,17.03,-738.47,-7.38,64077.54,640.78
71,多头进场,2022-11-04 20:00,开多,33.13,301.841,9999.99233,-718.97,-7.19,1703.42,17.03,-738.47,-7.38,64077.54,640.78
72,空头出场,2022-11-09 20:00,平空-止盈,16.07,337.609,9999.97858,4566.89,45.65,4684.39,46.82,-713.98,-7.14,68644.43,686.44
72,空头进场,2022-11-08 04:00,开空,29.62,337.609,9999.97858,4566.89,45.65,4684.39,46.82,-713.98,-7.14,68644.43,686.44
73,空头出场,2022-12-19 20:00,平空-止盈,12.17,740.74,9999.99,975.68,9.75,1165.37,11.65,-5,-0.05,69620.11,696.20
73,空头进场,2022-12-16 16:00,开空,13.5,740.74,9999.99,975.68,9.75,1165.37,11.65,-5,-0.05,69620.11,696.20
74,多头出场,2023-02-07 04:00,平多,22.66,763.941,9999.98769,7297.26,72.94,10468.63,104.63,-310.58,-3.10,76917.37,769.17
74,多头进场,2023-01-03 20:00,开多,13.09,763.941,9999.98769,7297.26,72.94,10468.63,104.63,-310.58,-3.10,76917.37,769.17
75,空头出场,2023-02-15 20:00,平空-EMA,22.43,458.715,9999.987,-299.13,-2.99,967.48,9.67,-440.78,-4.41,76618.23,766.18
75,空头进场,2023-02-10 00:00,开空,21.8,458.715,9999.987,-299.13,-2.99,967.48,9.67,-440.78,-4.41,76618.23,766.18
76,多头出场,2023-02-17 04:00,平多,22.24,419.111,9999.98846,-688.62,-6.88,137.5,1.37,-700.72,-7.00,75929.61,759.30
76,多头进场,2023-02-16 04:00,开多,23.86,419.111,9999.98846,-688.62,-6.88,137.5,1.37,-700.72,-7.00,75929.61,759.30
77,多头出场,2023-02-24 20:00,平多,23.05,426.257,9999.98922,-184.68,-1.85,1555.1,15.54,-333.22,-3.33,75744.94,757.45
77,多头进场,2023-02-18 00:00,开多,23.46,426.257,9999.98922,-184.68,-1.85,1555.1,15.54,-333.22,-3.33,75744.94,757.45
78,空头出场,2023-02-27 00:00,平空-EMA,23.37,456.204,9999.99168,-671.83,-6.71,227.66,2.28,-680.18,-6.80,75073.11,750.73
78,空头进场,2023-02-26 00:00,开空,21.92,456.204,9999.99168,-671.83,-6.71,227.66,2.28,-680.18,-6.80,75073.11,750.73
79,空头出场,2023-03-08 12:00,平空-止盈,19.19,452.898,9999.98784,1299.53,12.99,1331.05,13.30,-380.91,-3.81,76372.64,763.73
79,空头进场,2023-02-28 12:00,开空,22.08,452.898,9999.98784,1299.53,12.99,1331.05,13.30,-380.91,-3.81,76372.64,763.73
80,多头出场,2023-03-15 20:00,平多,19.24,456.412,9999.98692,-1228.01,-12.27,36.08,0.36,-1301.21,-13.01,75144.63,751.45
