交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
110,多头进场,2022-10-26 00:00,开多,20273.14,0.49326,9999.929036,-71.37,-0.71,590.62,5.90,-149.04,-1.49,55731.85,557.32
111,空头出场,2022-11-10 04:00,平空-止盈,15922.81,0.51226,9999.812092,1834.12,18.33,2009.7,20.09,-609.42,-6.09,57565.97,575.66
111,空头进场,2022-11-08 20:00,开空,19520.97,0.51226,9999.812092,1834.12,18.33,2009.7,20.09,-609.42,-6.09,57565.97,575.66
112,多头出场,2022-12-16 16:00,平多,17027.09,0.56328,9999.876043,-418.65,-4.18,352.69,3.53,-474.76,-4.75,57147.32,571.47
112,多头进场,2022-12-13 20:00,开多,17752.94,0.56328,9999.876043,-418.65,-4.18,352.69,3.53,-474.76,-4.75,57147.32,571.47
113,空头出场,2022-12-30 12:00,平空-止盈,16474.93,0.58919,9999.933005,283.22,2.83,416.88,4.17,-57.4,-0.57,57430.53,574.31
113,空头进场,2022-12-16 20:00,开空,16972.34,0.58919,9999.933005,283.22,2.83,416.88,4.17,-57.4,-0.57,57430.53,574.31
114,多头出场,2023-02-10 20:00,平多,21654.09,0.58384,9999.912267,2631.29,26.30,4156.13,41.54,-18.53,-0.19,60061.82,600.62
114,多头进场,2023-01-09 04:00,开多,17127.83,0.58384,9999.912267,2631.29,26.30,4156.13,41.54,-18.53,-0.19,60061.82,600.62
115,多头出场,2023-03-03 08:00,平多,22319.69,0.45027,9999.888835,39.97,0.40,1364.43,13.64,-111.95,-1.12,60101.79,601.02
115,多头进场,2023-02-15 00:00,开多,22208.65,0.45027,9999.888835,39.97,0.40,1364.43,13.64,-111.95,-1.12,60101.79,601.02
116,空头出场,2023-03-10 00:00,平空-止盈,20854.93,0.44721,9999.964424,663.77,6.63,708.11,7.08,-139.75,-1.40,60765.56,607.66
116,空头进场,2023-03-03 12:00,开空,22360.78,0.44721,9999.964424,663.77,6.63,708.11,7.08,-139.75,-1.40,60765.56,607.66
117,多头出场,2023-04-21 00:00,平多,28104.38,0.41698,9999.897606,1708.21,17.07,2921.48,29.20,-99.54,-0.99,62473.77,624.74
117,多头进场,2023-03-13 20:00,开多,23981.72,0.41698,9999.897606,1708.21,17.07,2921.48,29.20,-99.54,-0.99,62473.77,624.74
118,空头出场,2023-04-26 04:00,平空-EMA,28300.79,0.36657,9999.996609,-384.41,-3.84,118.57,1.19,-415.59,-4.15,62089.36,620.89
118,空头进场,2023-04-22 00:00,开空,27279.91,0.36657,9999.996609,-384.41,-3.84,118.57,1.19,-415.59,-4.15,62089.36,620.89
119,多头出场,2023-04-27 00:00,平多,27884.24,0.34539,9999.841805,-378.72,-3.79,369.29,3.69,-439.59,-4.39,61710.64,617.11
119,多头进场,2023-04-26 16:00,开多,28952.32,0.34539,9999.841805,-378.72,-3.79,369.29,3.69,-439.59,-4.39,61710.64,617.11
120,多头出场,2023-05-01 20:00,平多,28170.64,0.34305,9999.814877,-345.71,-3.46,276.18,2.76,-373.56,-3.73,61364.93,613.65
120,多头进场,2023-04-27 20:00,开多,29149.73,0.34305,9999.814877,-345.71,-3.46,276.18,2.76,-373.56,-3.73,61364.93,613.65
121,多头出场,2023-05-08 04:00,平多,28430.1,0.34451,9999.802382,-215.25,-2.15,268.49,2.68,-255.17,-2.55,61149.68,611.50
121,多头进场,2023-05-04 04:00,开多,29026.16,0.34451,9999.802382,-215.25,-2.15,268.49,2.68,-255.17,-2.55,61149.68,611.50
122,空头出场,2023-05-29 00:00,平空-EMA,27525.99,0.36575,9999.86834,-77.8,-0.78,554.33,5.54,-367.35,-3.67,61071.89,610.72
122,空头进场,2023-05-09 00:00,开空,27340.72,0.36575,9999.86834,-77.8,-0.78,554.33,5.54,-367.35,-3.67,61071.89,610.72
123,多头出场,2023-05-31 12:00,平多,27167.9,0.35631,9999.84015,-329.49,-3.29,131.16,1.31,-395.7,-3.96,60742.4,607.42
123,多头进场,2023-05-29 04:00,开多,28065,0.35631,9999.84015,-329.49,-3.29,131.16,1.31,-395.7,-3.96,60742.4,607.42
