交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
22,空头出场,2018-05-28 00:00,平空-止盈,560.48,15.6008,9999.956792,1246.65,12.46,1414.52,14.14,-441.98,-4.42,15288.93,152.89
22,空头进场,2018-05-23 04:00,开空,640.99,15.6008,9999.956792,1246.65,12.46,1414.52,14.14,-441.98,-4.42,15288.93,152.89
23,多头出场,2018-07-19 04:00,平多,479.41,20.0613,9999.956211,-392.18,-3.92,336.04,3.36,-616.07,-6.16,14896.75,148.97
23,多头进场,2018-07-18 00:00,开多,498.47,20.0613,9999.956211,-392.18,-3.92,336.04,3.36,-616.07,-6.16,14896.75,148.97
24,空头出场,2018-07-25 00:00,平空-EMA,476.27,21.7504,9999.963904,-369.28,-3.69,424.79,4.25,-538.1,-5.38,14527.47,145.27
24,空头进场,2018-07-20 12:00,开空,459.76,21.7504,9999.963904,-369.28,-3.69,424.79,4.25,-538.1,-5.38,14527.47,145.27
25,空头出场,2018-07-31 20:00,平空-止盈,430,21.6764,9999.973612,669.46,6.69,732.65,7.32,-34.26,-0.34,15196.93,151.97
25,空头进场,2018-07-30 16:00,开空,461.33,21.6764,9999.973612,669.46,6.69,732.65,7.32,-34.26,-0.34,15196.93,151.97
26,多头出场,2018-11-09 20:00,平多,211.11,46.0108,9999.987272,-296.5,-2.96,338.24,3.38,-365.26,-3.65,14900.43,149.00
26,多头进场,2018-11-06 20:00,开多,217.34,46.0108,9999.987272,-296.5,-2.96,338.24,3.38,-365.26,-3.65,14900.43,149.00
27,空头出场,2018-11-14 20:00,平空-止盈,191.49,48.8949,9999.984948,627.42,6.27,715.22,7.15,-47.54,-0.48,15527.85,155.28
27,空头进场,2018-11-14 16:00,开空,204.52,48.8949,9999.984948,627.42,6.27,715.22,7.15,-47.54,-0.48,15527.85,155.28
