交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
22,空头进场,2018-08-03 08:00,开空,7325.91,4.54135,33269.52138,3316.92,9.96,3498.92,10.51,-988.89,-2.97,26603.11,266.03
23,空头出场,2018-08-25 00:00,平空-EMA,6623.56,5.75152,36584.78605,-1548.09,-4.23,88.74,0.24,-1635.1,-4.47,25055.02,250.55
23,空头进场,2018-08-23 04:00,开空,6360.89,5.75152,36584.78605,-1548.09,-4.23,88.74,0.24,-1635.1,-4.47,25055.02,250.55
24,多头出场,2018-09-06 00:00,平多,6912.76,5.07154,35037.44411,-14.15,-0.04,2525.15,7.20,-645.53,-1.84,25040.87,250.41
24,多头进场,2018-08-28 04:00,开多,6908.64,5.07154,35037.44411,-14.15,-0.04,2525.15,7.20,-645.53,-1.84,25040.87,250.41
25,空头出场,2018-09-09 08:00,平空-止盈,6171.92,5.22736,35023.312,2726.82,7.78,3061.4,8.74,-148.2,-0.42,27767.69,277.68
25,空头进场,2018-09-06 04:00,开空,6700,5.22736,35023.312,2726.82,7.78,3061.4,8.74,-148.2,-0.42,27767.69,277.68
26,多头出场,2018-09-25 08:00,平多,6468.18,5.59886,37748.80186,-1571.35,-4.16,523.1,1.39,-1918.18,-5.08,26196.34,261.96
26,多头进场,2018-09-21 16:00,开多,6742.23,5.59886,37748.80186,-1571.35,-4.16,523.1,1.39,-1918.18,-5.08,26196.34,261.96
27,空头出场,2018-09-28 00:00,平空-EMA,6669.36,5.668,36178.22052,-1660.7,-4.59,309.92,0.86,-1724.78,-4.77,24535.64,245.36
27,空头进场,2018-09-25 12:00,开空,6382.89,5.668,36178.22052,-1660.7,-4.59,309.92,0.86,-1724.78,-4.77,24535.64,245.36
28,多头出场,2018-09-29 08:00,平多,6500.89,5.16036,34518.31889,-1005.42,-2.91,631.24,1.83,-1044.84,-3.03,23530.22,235.30
28,多头进场,2018-09-28 04:00,开多,6689.13,5.16036,34518.31889,-1005.42,-2.91,631.24,1.83,-1044.84,-3.03,23530.22,235.30
29,多头出场,2018-10-10 12:00,平多,6576.98,5.0413,33513.45331,-390.26,-1.16,325.14,0.97,-610.52,-1.82,23139.96,231.40
29,多头进场,2018-10-08 16:00,开多,6647.78,5.0413,33513.45331,-390.26,-1.16,325.14,0.97,-610.52,-1.82,23139.96,231.40
