交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
101,空头出场,2023-09-28 20:00,平空-EMA,19.59,10745.841,204493.3542,-6225.17,-3.04,3121.51,1.53,-6442.29,-3.15,188370.44,1883.70
101,空头进场,2023-09-27 04:00,开空,19.03,10745.841,204493.3542,-6225.17,-3.04,3121.51,1.53,-6442.29,-3.15,188370.44,1883.70
102,多头出场,2023-10-12 08:00,平多,21.71,9933.431,198271.2828,17176.54,8.66,47978.67,24.19,-1191.81,-0.60,205546.97,2055.47
102,多头进场,2023-09-29 04:00,开多,19.96,9933.431,198271.2828,17176.54,8.66,47978.67,24.19,-1191.81,-0.60,205546.97,2055.47
103,空头出场,2023-10-14 04:00,平空-EMA,21.84,10195.894,215439.2402,-7458.14,-3.46,96.2,0.04,-11323.2,-5.25,198088.83,1980.89
103,空头进场,2023-10-13 08:00,开空,21.13,10195.894,215439.2402,-7458.14,-3.46,96.2,0.04,-11323.2,-5.25,198088.83,1980.89
104,多头出场,2023-11-27 20:00,平多,53.94,9114.147,207984.8345,283282.47,136.14,413496,198.71,-1926.82,-0.93,481371.28,4813.71
104,多头进场,2023-10-16 12:00,开多,22.82,9114.147,207984.8345,283282.47,136.14,413496,198.71,-1926.82,-0.93,481371.28,4813.71
105,多头出场,2024-01-06 12:00,平多,94.5,8461.849,491125.716,307873.62,62.66,577867.94,117.60,-4307.25,-0.88,789244.94,7892.45
105,多头进场,2023-11-29 00:00,开多,58.04,8461.849,491125.716,307873.62,62.66,577867.94,117.60,-4307.25,-0.88,789244.94,7892.45
106,空头出场,2024-01-09 00:00,平空-EMA,99.26,8931.635,798845.4344,-88551.35,-11.08,37827.98,4.73,-94449.54,-11.82,700693.56,7006.94
106,空头进场,2024-01-08 04:00,开空,89.44,8931.635,798845.4344,-88551.35,-11.08,37827.98,4.73,-94449.54,-11.82,700693.56,7006.94
107,多头出场,2024-01-12 20:00,平多,95.32,6802.052,710338.2904,-62646.05,-8.81,19302.76,2.72,-64498.52,-9.08,638047.5,6380.48
107,多头进场,2024-01-11 16:00,开多,104.43,6802.052,710338.2904,-62646.05,-8.81,19302.76,2.72,-64498.52,-9.08,638047.5,6380.48
108,多头出场,2024-01-19 00:00,平多,92.36,6348.986,647723.5517,-61948.26,-9.56,9644.05,1.49,-67686.6,-10.44,576099.25,5760.99
108,多头进场,2024-01-17 16:00,开多,102.02,6348.986,647723.5517,-61948.26,-9.56,9644.05,1.49,-67686.6,-10.44,576099.25,5760.99
109,空头出场,2024-01-27 00:00,平空-EMA,92.84,6423.315,585806.328,-11125.31,-1.90,78071.54,13.32,-24380.33,-4.16,564973.94,5649.74
109,空头进场,2024-01-19 20:00,开空,91.2,6423.315,585806.328,-11125.31,-1.90,78071.54,13.32,-24380.33,-4.16,564973.94,5649.74
110,多头出场,2024-02-01 08:00,平多,93.6,5946.058,574686.5057,-18701.1,-3.25,58221.87,10.13,-19968.79,-3.47,546272.8,5462.73
110,多头进场,2024-01-28 08:00,开多,96.65,5946.058,574686.5057,-18701.1,-3.25,58221.87,10.13,-19968.79,-3.47,546272.8,5462.73
111,多头出场,2024-02-05 04:00,平多,95.49,5493.477,555994.8072,-31962.97,-5.75,7193.13,1.29,-33953.01,-6.10,514309.88,5143.10
111,多头进场,2024-02-02 12:00,开多,101.21,5493.477,555994.8072,-31962.97,-5.75,7193.13,1.29,-33953.01,-6.10,514309.88,5143.10
112,多头出场,2024-02-21 12:00,平多,104.85,5181.41,524047.8074,18689.37,3.56,90671.72,17.29,-3526.31,-0.67,532999.25,5329.99
112,多头进场,2024-02-08 04:00,开多,101.14,5181.41,524047.8074,18689.37,3.56,90671.72,17.29,-3526.31,-0.67,532999.25,5329.99
113,空头出场,2024-02-27 00:00,平空-EMA,109.69,5411.585,542727.8596,-51437.06,-9.47,9523.6,1.75,-54278.98,-10.00,481562.2,4815.62
113,空头进场,2024-02-23 20:00,开空,100.29,5411.585,542727.8596,-51437.06,-9.47,9523.6,1.75,-54278.98,-10.00,481562.2,4815.62
114,多头出场,2024-04-02 20:00,平多,177.43,4470.578,491316.5222,301255.88,61.29,448063.9,91.15,-22151.49,-4.51,782818.06,7828.18
114,多头进场,2024-02-27 04:00,开多,109.9,4470.578,491316.5222,301255.88,61.29,448063.9,91.15,-22151.49,-4.51,782818.06,7828.18
115,多头出场,2024-04-05 08:00,平多,179.42,4180.763,792421.819,-43080.59,-5.43,8467.01,1.07,-50314.52,-6.35,739737.44,7397.37
115,多头进场,2024-04-03 12:00,开多,189.54,4180.763,792421.819,-43080.59,-5.43,8467.01,1.07,-50314.52,-6.35,739737.44,7397.37
116,空头出场,2024-04-07 08:00,平空-EMA,180.65,4414.248,749362.7405,-48844.56,-6.51,8100.68,1.08,-57539.19,-7.67,690892.9,6908.93
116,空头进场,2024-04-05 16:00,开空,169.76,4414.248,749362.7405,-48844.56,-6.51,8100.68,1.08,-57539.19,-7.67,690892.9,6908.93
117,空头出场,2024-04-14 00:00,平空-止盈,133.73,4061.823,700542.6128,156733.16,22.36,172155.34,24.56,-21390.51,-3.05,847626.06,8476.26
117,空头进场,2024-04-09 20:00,开空,172.47,4061.823,700542.6128,156733.16,22.36,172155.34,24.56,-21390.51,-3.05,847626.06,8476.26
118,空头出场,2024-04-30 16:00,平空-止盈,128.78,5800.497,857197.4467,109407.35,12.76,112797.1,13.15,-10985.5,-1.28,957033.44,9570.33
118,空头进场,2024-04-25 04:00,开空,147.78,5800.497,857197.4467,109407.35,12.76,112797.1,13.15,-10985.5,-1.28,957033.44,9570.33
119,多头出场,2024-05-08 16:00,平多,145.39,6276.707,966550.1109,-54919.24,-5.68,32155.6,3.33,-58291.75,-6.03,902114.2,9021.14
119,多头进场,2024-05-06 16:00,开多,153.99,6276.707,966550.1109,-54919.24,-5.68,32155.6,3.33,-58291.75,-6.03,902114.2,9021.14
120,多头出场,2024-05-11 04:00,平多,146.01,5922.551,911658.2754,-47794.81,-5.24,10323.21,1.13,-56364.71,-6.18,854319.4,8543.19
120,多头进场,2024-05-10 08:00,开多,153.93,5922.551,911658.2754,-47794.81,-5.24,10323.21,1.13,-56364.71,-6.18,854319.4,8543.19
121,空头出场,2024-05-13 20:00,平空-EMA,147.26,6164.899,863887.2969,-44841.59,-5.19,14055.57,1.63,-50675.87,-5.86,809477.75,8094.78
121,空头进场,2024-05-13 08:00,开空,140.13,6164.899,863887.2969,-44841.59,-5.19,14055.57,1.63,-50675.87,-5.86,809477.75,8094.78
