交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
75,多头进场,2021-03-07 12:00,开多,1684.54,81.5747,137415.8451,-428.49,-0.31,21121.14,15.36,-4489.24,-3.27,127056.16,1270.56
76,空头出场,2021-03-27 04:00,平空-EMA,1698.84,83.7558,136987.6362,-5439.7,-3.97,8193.18,5.98,-5459.85,-3.98,121616.45,1216.16
76,空头进场,2021-03-25 00:00,开空,1635.56,83.7558,136987.6362,-5439.7,-3.97,8193.18,5.98,-5459.85,-3.98,121616.45,1216.16
77,多头出场,2021-05-19 08:00,平多,3097.23,74.5629,131550.5788,99206.63,75.38,194426.33,147.72,-371.48,-0.28,220823.08,2208.23
77,多头进场,2021-03-29 16:00,开多,1764.29,74.5629,131550.5788,99206.63,75.38,194426.33,147.72,-371.48,-0.28,220823.08,2208.23
78,空头出场,2021-06-03 12:00,平空-EMA,2820.32,84.7853,230707.5841,-8649.01,-3.75,84020.49,36.40,-22920.06,-9.93,212174.06,2121.74
78,空头进场,2021-05-19 16:00,开空,2721.08,84.7853,230707.5841,-8649.01,-3.75,84020.49,36.40,-22920.06,-9.93,212174.06,2121.74
79,空头出场,2021-06-07 16:00,平空-EMA,2812.65,84.7669,222063.0003,-16586.86,-7.47,5626.84,2.53,-18616.49,-8.38,195587.2,1955.87
79,空头进场,2021-06-04 12:00,开空,2619.69,84.7669,222063.0003,-16586.86,-7.47,5626.84,2.53,-18616.49,-8.38,195587.2,1955.87
80,空头出场,2021-06-18 20:00,平空-止盈,2215,79.2748,205484.2453,29700.02,14.45,30184.2,14.68,-3903.97,-1.90,225287.23,2252.87
80,空头进场,2021-06-08 04:00,开空,2592.05,79.2748,205484.2453,29700.02,14.45,30184.2,14.68,-3903.97,-1.90,225287.23,2252.87
81,多头出场,2021-07-08 08:00,平多,2253.36,98.6313,235169.5675,-13146.45,-5.59,1230.71,0.52,-14839.29,-6.31,212140.78,2121.41
81,多头进场,2021-07-07 16:00,开多,2384.33,98.6313,235169.5675,-13146.45,-5.59,1230.71,0.52,-14839.29,-6.31,212140.78,2121.41
82,空头出场,2021-07-14 00:00,平空-止盈,1924.32,102.3843,222029.5691,24799.89,11.16,25545.47,11.50,-2796.55,-1.26,236940.67,2369.41
82,空头进场,2021-07-08 16:00,开空,2168.59,102.3843,222029.5691,24799.89,11.16,25545.47,11.50,-2796.55,-1.26,236940.67,2369.41
